original_name,refactored_name,type,full_name,namespace,package,toolkit
TDataXtd,,Class,TDataXtd,,TDataXtd,TKCAF
TDataXtd_Axis,,Class,TDataXtd_Axis,,TDataXtd,TKCAF
TDataXtd_Constraint,,Class,TDataXtd_Constraint,,TDataXtd,TKCAF
TDataXtd_Geometry,,Class,TDataXtd_Geometry,,TDataXtd,TKCAF
TDataXtd_HArray1OfTrsf,,Class,TDataXtd_HArray1OfTrsf,,TDataXtd,TKCAF
TDataXtd_Pattern,,Class,TDataXtd_Pattern,,TDataXtd,TKCAF
TDataXtd_PatternStd,,Class,TDataXtd_PatternStd,,TDataXtd,TKCAF
TDataXtd_Placement,,Class,TDataXtd_Placement,,TDataXtd,TKCAF
TDataXtd_Plane,,Class,TDataXtd_Plane,,TDataXtd,TKCAF
TDataXtd_Point,,Class,TDataXtd_Point,,TDataXtd,TKCAF
TDataXtd_Position,,Class,TDataXtd_Position,,TDataXtd,TKCAF
TDataXtd_Presentation,,Class,TDataXtd_Presentation,,TDataXtd,TKCAF
TDataXtd_Shape,,Class,TDataXtd_Shape,,TDataXtd,TKCAF
TDataXtd_Triangulation,,Class,TDataXtd_Triangulation,,TDataXtd,TKCAF
TDocStd,,Class,TDocStd,,TDocStd,TKLCAF
TDocStd_Application,,Class,TDocStd_Application,,TDocStd,TKLCAF
TDocStd_ApplicationDelta,,Class,TDocStd_ApplicationDelta,,TDocStd,TKLCAF
TDocStd_CompoundDelta,,Class,TDocStd_CompoundDelta,,TDocStd,TKLCAF
TDocStd_Context,,Class,TDocStd_Context,,TDocStd,TKLCAF
TDocStd_Document,,Class,TDocStd_Document,,TDocStd,TKLCAF
TDocStd_Modified,,Class,TDocStd_Modified,,TDocStd,TKLCAF
TDocStd_MultiTransactionManager,,Class,TDocStd_MultiTransactionManager,,TDocStd,TKLCAF
TDocStd_Owner,,Class,TDocStd_Owner,,TDocStd,TKLCAF
TDocStd_PathParser,,Class,TDocStd_PathParser,,TDocStd,TKLCAF
TDocStd_XLink,,Class,TDocStd_XLink,,TDocStd,TKLCAF
TDocStd_XLinkIterator,,Class,TDocStd_XLinkIterator,,TDocStd,TKLCAF
TDocStd_XLinkRoot,,Class,TDocStd_XLinkRoot,,TDocStd,TKLCAF
TDocStd_XLinkTool,,Class,TDocStd_XLinkTool,,TDocStd,TKLCAF
TFunction_Driver,,Class,TFunction_Driver,,TFunction,TKLCAF
TFunction_DriverTable,,Class,TFunction_DriverTable,,TFunction,TKLCAF
TFunction_Function,,Class,TFunction_Function,,TFunction,TKLCAF
TFunction_GraphNode,,Class,TFunction_GraphNode,,TFunction,TKLCAF
TFunction_HArray1OfDataMapOfGUIDDriver,,Class,TFunction_HArray1OfDataMapOfGUIDDriver,,TFunction,TKLCAF
TFunction_IFunction,,Class,TFunction_IFunction,,TFunction,TKLCAF
TFunction_Iterator,,Class,TFunction_Iterator,,TFunction,TKLCAF
TFunction_Logbook,,Class,TFunction_Logbook,,TFunction,TKLCAF
TFunction_Scope,,Class,TFunction_Scope,,TFunction,TKLCAF
TNaming,,Class,TNaming,,TNaming,TKCAF
TNaming_Builder,,Class,TNaming_Builder,,TNaming,TKCAF
TNaming_CopyShape,,Class,TNaming_CopyShape,,TNaming,TKCAF
TNaming_DeltaOnModification,,Class,TNaming_DeltaOnModification,,TNaming,TKCAF
TNaming_DeltaOnRemoval,,Class,TNaming_DeltaOnRemoval,,TNaming,TKCAF
TNaming_Identifier,,Class,TNaming_Identifier,,TNaming,TKCAF
TNaming_Iterator,,Class,TNaming_Iterator,,TNaming,TKCAF
TNaming_IteratorOnShapesSet,,Class,TNaming_IteratorOnShapesSet,,TNaming,TKCAF
TNaming_Localizer,,Class,TNaming_Localizer,,TNaming,TKCAF
TNaming_Name,,Class,TNaming_Name,,TNaming,TKCAF
TNaming_NamedShape,,Class,TNaming_NamedShape,,TNaming,TKCAF
TNaming_Naming,,Class,TNaming_Naming,,TNaming,TKCAF
TNaming_NamingTool,,Class,TNaming_NamingTool,,TNaming,TKCAF
TNaming_NewShapeIterator,,Class,TNaming_NewShapeIterator,,TNaming,TKCAF
TNaming_OldShapeIterator,,Class,TNaming_OldShapeIterator,,TNaming,TKCAF
TNaming_RefShape,,Class,TNaming_RefShape,,TNaming,TKCAF
TNaming_SameShapeIterator,,Class,TNaming_SameShapeIterator,,TNaming,TKCAF
TNaming_Scope,,Class,TNaming_Scope,,TNaming,TKCAF
TNaming_Selector,,Class,TNaming_Selector,,TNaming,TKCAF
TNaming_ShapesSet,,Class,TNaming_ShapesSet,,TNaming,TKCAF
TNaming_Tool,,Class,TNaming_Tool,,TNaming,TKCAF
TNaming_TranslateTool,,Class,TNaming_TranslateTool,,TNaming,TKCAF
TNaming_Translator,,Class,TNaming_Translator,,TNaming,TKCAF
TNaming_UsedShapes,,Class,TNaming_UsedShapes,,TNaming,TKCAF
TObjDRAW,,Class,TObjDRAW,,TObjDRAW,TKTObjDRAW
TObj_Application,,Class,TObj_Application,,TObj,TKTObj
TObj_Assistant,,Class,TObj_Assistant,,TObj,TKTObj
TObj_CheckModel,,Class,TObj_CheckModel,,TObj,TKTObj
TObj_HSequenceOfObject,,Class,TObj_HSequenceOfObject,,TObj,TKTObj
TObj_HiddenPartition,,Class,TObj_HiddenPartition,,TObj,TKTObj
TObj_LabelIterator,,Class,TObj_LabelIterator,,TObj,TKTObj
TObj_Model,,Class,TObj_Model,,TObj,TKTObj
TObj_ModelIterator,,Class,TObj_ModelIterator,,TObj,TKTObj
TObj_Object,,Class,TObj_Object,,TObj,TKTObj
TObj_ObjectIterator,,Class,TObj_ObjectIterator,,TObj,TKTObj
TObj_OcafObjectIterator,,Class,TObj_OcafObjectIterator,,TObj,TKTObj
TObj_Partition,,Class,TObj_Partition,,TObj,TKTObj
TObj_Persistence,,Class,TObj_Persistence,,TObj,TKTObj
TObj_ReferenceIterator,,Class,TObj_ReferenceIterator,,TObj,TKTObj
TObj_SequenceIterator,,Class,TObj_SequenceIterator,,TObj,TKTObj
TObj_TIntSparseArray,,Class,TObj_TIntSparseArray,,TObj,TKTObj
TObj_TModel,,Class,TObj_TModel,,TObj,TKTObj
TObj_TNameContainer,,Class,TObj_TNameContainer,,TObj,TKTObj
TObj_TObject,,Class,TObj_TObject,,TObj,TKTObj
TObj_TReference,,Class,TObj_TReference,,TObj,TKTObj
TObj_TXYZ,,Class,TObj_TXYZ,,TObj,TKTObj
TPrsStd_AISPresentation,,Class,TPrsStd_AISPresentation,,TPrsStd,TKVCAF
TPrsStd_AISViewer,,Class,TPrsStd_AISViewer,,TPrsStd,TKVCAF
TPrsStd_AxisDriver,,Class,TPrsStd_AxisDriver,,TPrsStd,TKVCAF
TPrsStd_ConstraintDriver,,Class,TPrsStd_ConstraintDriver,,TPrsStd,TKVCAF
TPrsStd_ConstraintTools,,Class,TPrsStd_ConstraintTools,,TPrsStd,TKVCAF
TPrsStd_Driver,,Class,TPrsStd_Driver,,TPrsStd,TKVCAF
TPrsStd_DriverTable,,Class,TPrsStd_DriverTable,,TPrsStd,TKVCAF
TPrsStd_GeometryDriver,,Class,TPrsStd_GeometryDriver,,TPrsStd,TKVCAF
TPrsStd_NamedShapeDriver,,Class,TPrsStd_NamedShapeDriver,,TPrsStd,TKVCAF
TPrsStd_PlaneDriver,,Class,TPrsStd_PlaneDriver,,TPrsStd,TKVCAF
TPrsStd_PointDriver,,Class,TPrsStd_PointDriver,,TPrsStd,TKVCAF
TShort_HArray1OfShortReal,,Class,TShort_HArray1OfShortReal,,TShort,TKernel
TShort_HArray2OfShortReal,,Class,TShort_HArray2OfShortReal,,TShort,TKernel
TShort_HSequenceOfShortReal,,Class,TShort_HSequenceOfShortReal,,TShort,TKernel
TagSource,,Class,TagSource,,TagSource,Unknown
TopAbs,,Class,TopAbs,,TopAbs,TKG3d
TopBas_TestInterference,,Class,TopBas_TestInterference,,TopBas,TKHLR
TopCnx_EdgeFaceTransition,,Class,TopCnx_EdgeFaceTransition,,TopCnx,TKHLR
TopExp,,Class,TopExp,,TopExp,TKBRep
TopExp_Explorer,,Class,TopExp_Explorer,,TopExp,TKBRep
TopLoc_Datum3D,,Class,TopLoc_Datum3D,,TopLoc,TKMath
TopLoc_ItemLocation,,Class,TopLoc_ItemLocation,,TopLoc,TKMath
TopLoc_Location,,Class,TopLoc_Location,,TopLoc,TKMath
TopLoc_SListNodeOfItemLocation,,Class,TopLoc_SListNodeOfItemLocation,,TopLoc,TKMath
TopLoc_SListOfItemLocation,,Class,TopLoc_SListOfItemLocation,,TopLoc,TKMath
TopOpeBRep,,Class,TopOpeBRep,,TopOpeBRep,TKBool
TopOpeBRepBuild_Area1dBuilder,,Class,TopOpeBRepBuild_Area1dBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Area2dBuilder,,Class,TopOpeBRepBuild_Area2dBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Area3dBuilder,,Class,TopOpeBRepBuild_Area3dBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_AreaBuilder,,Class,TopOpeBRepBuild_AreaBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_BlockBuilder,,Class,TopOpeBRepBuild_BlockBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_BlockIterator,,Class,TopOpeBRepBuild_BlockIterator,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Builder,,Class,TopOpeBRepBuild_Builder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Builder1,,Class,TopOpeBRepBuild_Builder1,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_BuilderON,,Class,TopOpeBRepBuild_BuilderON,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_CompositeClassifier,,Class,TopOpeBRepBuild_CompositeClassifier,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_CorrectFace2d,,Class,TopOpeBRepBuild_CorrectFace2d,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_EdgeBuilder,,Class,TopOpeBRepBuild_EdgeBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_FaceAreaBuilder,,Class,TopOpeBRepBuild_FaceAreaBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_FaceBuilder,,Class,TopOpeBRepBuild_FaceBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_FuseFace,,Class,TopOpeBRepBuild_FuseFace,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_GIter,,Class,TopOpeBRepBuild_GIter,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_GTool,,Class,TopOpeBRepBuild_GTool,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_GTopo,,Class,TopOpeBRepBuild_GTopo,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_HBuilder,,Class,TopOpeBRepBuild_HBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Loop,,Class,TopOpeBRepBuild_Loop,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_LoopClassifier,,Class,TopOpeBRepBuild_LoopClassifier,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_LoopSet,,Class,TopOpeBRepBuild_LoopSet,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Pave,,Class,TopOpeBRepBuild_Pave,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_PaveClassifier,,Class,TopOpeBRepBuild_PaveClassifier,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_PaveSet,,Class,TopOpeBRepBuild_PaveSet,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_ShapeListOfShape,,Class,TopOpeBRepBuild_ShapeListOfShape,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_ShapeSet,,Class,TopOpeBRepBuild_ShapeSet,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_ShellFaceClassifier,,Class,TopOpeBRepBuild_ShellFaceClassifier,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_ShellFaceSet,,Class,TopOpeBRepBuild_ShellFaceSet,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_ShellToSolid,,Class,TopOpeBRepBuild_ShellToSolid,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_SolidAreaBuilder,,Class,TopOpeBRepBuild_SolidAreaBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_SolidBuilder,,Class,TopOpeBRepBuild_SolidBuilder,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Tools,,Class,TopOpeBRepBuild_Tools,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_Tools2d,,Class,TopOpeBRepBuild_Tools2d,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_VertexInfo,,Class,TopOpeBRepBuild_VertexInfo,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_WireEdgeClassifier,,Class,TopOpeBRepBuild_WireEdgeClassifier,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_WireEdgeSet,,Class,TopOpeBRepBuild_WireEdgeSet,,TopOpeBRepBuild,TKBool
TopOpeBRepBuild_WireToFace,,Class,TopOpeBRepBuild_WireToFace,,TopOpeBRepBuild,TKBool
TopOpeBRepDS,,Class,TopOpeBRepDS,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Association,,Class,TopOpeBRepDS_Association,,TopOpeBRepDS,TKBool
TopOpeBRepDS_BuildTool,,Class,TopOpeBRepDS_BuildTool,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Check,,Class,TopOpeBRepDS_Check,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Curve,,Class,TopOpeBRepDS_Curve,,TopOpeBRepDS,TKBool
TopOpeBRepDS_CurveData,,Class,TopOpeBRepDS_CurveData,,TopOpeBRepDS,TKBool
TopOpeBRepDS_CurveExplorer,,Class,TopOpeBRepDS_CurveExplorer,,TopOpeBRepDS,TKBool
TopOpeBRepDS_CurveIterator,,Class,TopOpeBRepDS_CurveIterator,,TopOpeBRepDS,TKBool
TopOpeBRepDS_CurvePointInterference,,Class,TopOpeBRepDS_CurvePointInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_DataStructure,,Class,TopOpeBRepDS_DataStructure,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Dumper,,Class,TopOpeBRepDS_Dumper,,TopOpeBRepDS,TKBool
TopOpeBRepDS_EIR,,Class,TopOpeBRepDS_EIR,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Edge3dInterferenceTool,,Class,TopOpeBRepDS_Edge3dInterferenceTool,,TopOpeBRepDS,TKBool
TopOpeBRepDS_EdgeInterferenceTool,,Class,TopOpeBRepDS_EdgeInterferenceTool,,TopOpeBRepDS,TKBool
TopOpeBRepDS_EdgeVertexInterference,,Class,TopOpeBRepDS_EdgeVertexInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Explorer,,Class,TopOpeBRepDS_Explorer,,TopOpeBRepDS,TKBool
TopOpeBRepDS_FIR,,Class,TopOpeBRepDS_FIR,,TopOpeBRepDS,TKBool
TopOpeBRepDS_FaceEdgeInterference,,Class,TopOpeBRepDS_FaceEdgeInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_FaceInterferenceTool,,Class,TopOpeBRepDS_FaceInterferenceTool,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Filter,,Class,TopOpeBRepDS_Filter,,TopOpeBRepDS,TKBool
TopOpeBRepDS_GapFiller,,Class,TopOpeBRepDS_GapFiller,,TopOpeBRepDS,TKBool
TopOpeBRepDS_GapTool,,Class,TopOpeBRepDS_GapTool,,TopOpeBRepDS,TKBool
TopOpeBRepDS_GeometryData,,Class,TopOpeBRepDS_GeometryData,,TopOpeBRepDS,TKBool
TopOpeBRepDS_HArray1OfDataMapOfIntegerListOfInterference,,Class,TopOpeBRepDS_HArray1OfDataMapOfIntegerListOfInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_HDataStructure,,Class,TopOpeBRepDS_HDataStructure,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Interference,,Class,TopOpeBRepDS_Interference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_InterferenceIterator,,Class,TopOpeBRepDS_InterferenceIterator,,TopOpeBRepDS,TKBool
TopOpeBRepDS_InterferenceTool,,Class,TopOpeBRepDS_InterferenceTool,,TopOpeBRepDS,TKBool
TopOpeBRepDS_ListOfShapeOn1State,,Class,TopOpeBRepDS_ListOfShapeOn1State,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Marker,,Class,TopOpeBRepDS_Marker,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Point,,Class,TopOpeBRepDS_Point,,TopOpeBRepDS,TKBool
TopOpeBRepDS_PointData,,Class,TopOpeBRepDS_PointData,,TopOpeBRepDS,TKBool
TopOpeBRepDS_PointExplorer,,Class,TopOpeBRepDS_PointExplorer,,TopOpeBRepDS,TKBool
TopOpeBRepDS_PointIterator,,Class,TopOpeBRepDS_PointIterator,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Reducer,,Class,TopOpeBRepDS_Reducer,,TopOpeBRepDS,TKBool
TopOpeBRepDS_ShapeData,,Class,TopOpeBRepDS_ShapeData,,TopOpeBRepDS,TKBool
TopOpeBRepDS_ShapeShapeInterference,,Class,TopOpeBRepDS_ShapeShapeInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_ShapeWithState,,Class,TopOpeBRepDS_ShapeWithState,,TopOpeBRepDS,TKBool
TopOpeBRepDS_SolidSurfaceInterference,,Class,TopOpeBRepDS_SolidSurfaceInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Surface,,Class,TopOpeBRepDS_Surface,,TopOpeBRepDS,TKBool
TopOpeBRepDS_SurfaceCurveInterference,,Class,TopOpeBRepDS_SurfaceCurveInterference,,TopOpeBRepDS,TKBool
TopOpeBRepDS_SurfaceData,,Class,TopOpeBRepDS_SurfaceData,,TopOpeBRepDS,TKBool
TopOpeBRepDS_SurfaceExplorer,,Class,TopOpeBRepDS_SurfaceExplorer,,TopOpeBRepDS,TKBool
TopOpeBRepDS_SurfaceIterator,,Class,TopOpeBRepDS_SurfaceIterator,,TopOpeBRepDS,TKBool
TopOpeBRepDS_TKI,,Class,TopOpeBRepDS_TKI,,TopOpeBRepDS,TKBool
TopOpeBRepDS_TOOL,,Class,TopOpeBRepDS_TOOL,,TopOpeBRepDS,TKBool
TopOpeBRepDS_Transition,,Class,TopOpeBRepDS_Transition,,TopOpeBRepDS,TKBool
TopOpeBRepTool,,Class,TopOpeBRepTool,,TopOpeBRepTool,TKBool
TopOpeBRepTool_AncestorsTool,,Class,TopOpeBRepTool_AncestorsTool,,TopOpeBRepTool,TKBool
TopOpeBRepTool_BoxSort,,Class,TopOpeBRepTool_BoxSort,,TopOpeBRepTool,TKBool
TopOpeBRepTool_C2DF,,Class,TopOpeBRepTool_C2DF,,TopOpeBRepTool,TKBool
TopOpeBRepTool_CLASSI,,Class,TopOpeBRepTool_CLASSI,,TopOpeBRepTool,TKBool
TopOpeBRepTool_CORRISO,,Class,TopOpeBRepTool_CORRISO,,TopOpeBRepTool,TKBool
TopOpeBRepTool_CurveTool,,Class,TopOpeBRepTool_CurveTool,,TopOpeBRepTool,TKBool
TopOpeBRepTool_FuseEdges,,Class,TopOpeBRepTool_FuseEdges,,TopOpeBRepTool,TKBool
TopOpeBRepTool_GeomTool,,Class,TopOpeBRepTool_GeomTool,,TopOpeBRepTool,TKBool
TopOpeBRepTool_HBoxTool,,Class,TopOpeBRepTool_HBoxTool,,TopOpeBRepTool,TKBool
TopOpeBRepTool_PurgeInternalEdges,,Class,TopOpeBRepTool_PurgeInternalEdges,,TopOpeBRepTool,TKBool
TopOpeBRepTool_REGUS,,Class,TopOpeBRepTool_REGUS,,TopOpeBRepTool,TKBool
TopOpeBRepTool_REGUW,,Class,TopOpeBRepTool_REGUW,,TopOpeBRepTool,TKBool
TopOpeBRepTool_ShapeClassifier,,Class,TopOpeBRepTool_ShapeClassifier,,TopOpeBRepTool,TKBool
TopOpeBRepTool_ShapeExplorer,,Class,TopOpeBRepTool_ShapeExplorer,,TopOpeBRepTool,TKBool
TopOpeBRepTool_ShapeTool,,Class,TopOpeBRepTool_ShapeTool,,TopOpeBRepTool,TKBool
TopOpeBRepTool_SolidClassifier,,Class,TopOpeBRepTool_SolidClassifier,,TopOpeBRepTool,TKBool
TopOpeBRepTool_TOOL,,Class,TopOpeBRepTool_TOOL,,TopOpeBRepTool,TKBool
TopOpeBRepTool_connexity,,Class,TopOpeBRepTool_connexity,,TopOpeBRepTool,TKBool
TopOpeBRepTool_face,,Class,TopOpeBRepTool_face,,TopOpeBRepTool,TKBool
TopOpeBRepTool_makeTransition,,Class,TopOpeBRepTool_makeTransition,,TopOpeBRepTool,TKBool
TopOpeBRepTool_mkTondgE,,Class,TopOpeBRepTool_mkTondgE,,TopOpeBRepTool,TKBool
TopOpeBRep_Bipoint,,Class,TopOpeBRep_Bipoint,,TopOpeBRep,TKBool
TopOpeBRep_DSFiller,,Class,TopOpeBRep_DSFiller,,TopOpeBRep,TKBool
TopOpeBRep_EdgesFiller,,Class,TopOpeBRep_EdgesFiller,,TopOpeBRep,TKBool
TopOpeBRep_EdgesIntersector,,Class,TopOpeBRep_EdgesIntersector,,TopOpeBRep,TKBool
TopOpeBRep_FFDumper,,Class,TopOpeBRep_FFDumper,,TopOpeBRep,TKBool
TopOpeBRep_FFTransitionTool,,Class,TopOpeBRep_FFTransitionTool,,TopOpeBRep,TKBool
TopOpeBRep_FaceEdgeFiller,,Class,TopOpeBRep_FaceEdgeFiller,,TopOpeBRep,TKBool
TopOpeBRep_FaceEdgeIntersector,,Class,TopOpeBRep_FaceEdgeIntersector,,TopOpeBRep,TKBool
TopOpeBRep_FacesFiller,,Class,TopOpeBRep_FacesFiller,,TopOpeBRep,TKBool
TopOpeBRep_FacesIntersector,,Class,TopOpeBRep_FacesIntersector,,TopOpeBRep,TKBool
TopOpeBRep_GeomTool,,Class,TopOpeBRep_GeomTool,,TopOpeBRep,TKBool
TopOpeBRep_HArray1OfLineInter,,Class,TopOpeBRep_HArray1OfLineInter,,TopOpeBRep,TKBool
TopOpeBRep_HArray1OfVPointInter,,Class,TopOpeBRep_HArray1OfVPointInter,,TopOpeBRep,TKBool
TopOpeBRep_Hctxee2d,,Class,TopOpeBRep_Hctxee2d,,TopOpeBRep,TKBool
TopOpeBRep_Hctxff2d,,Class,TopOpeBRep_Hctxff2d,,TopOpeBRep,TKBool
TopOpeBRep_LineInter,,Class,TopOpeBRep_LineInter,,TopOpeBRep,TKBool
TopOpeBRep_Point2d,,Class,TopOpeBRep_Point2d,,TopOpeBRep,TKBool
TopOpeBRep_PointClassifier,,Class,TopOpeBRep_PointClassifier,,TopOpeBRep,TKBool
TopOpeBRep_PointGeomTool,,Class,TopOpeBRep_PointGeomTool,,TopOpeBRep,TKBool
TopOpeBRep_ShapeIntersector,,Class,TopOpeBRep_ShapeIntersector,,TopOpeBRep,TKBool
TopOpeBRep_ShapeIntersector2d,,Class,TopOpeBRep_ShapeIntersector2d,,TopOpeBRep,TKBool
TopOpeBRep_ShapeScanner,,Class,TopOpeBRep_ShapeScanner,,TopOpeBRep,TKBool
TopOpeBRep_VPointInter,,Class,TopOpeBRep_VPointInter,,TopOpeBRep,TKBool
TopOpeBRep_VPointInterClassifier,,Class,TopOpeBRep_VPointInterClassifier,,TopOpeBRep,TKBool
TopOpeBRep_VPointInterIterator,,Class,TopOpeBRep_VPointInterIterator,,TopOpeBRep,TKBool
TopOpeBRep_WPointInter,,Class,TopOpeBRep_WPointInter,,TopOpeBRep,TKBool
TopOpeBRep_WPointInterIterator,,Class,TopOpeBRep_WPointInterIterator,,TopOpeBRep,TKBool
TopTools,,Class,TopTools,,TopTools,TKBRep
TopTools_HArray1OfListOfShape,,Class,TopTools_HArray1OfListOfShape,,TopTools,TKBRep
TopTools_HArray1OfShape,,Class,TopTools_HArray1OfShape,,TopTools,TKBRep
TopTools_HArray2OfShape,,Class,TopTools_HArray2OfShape,,TopTools,TKBRep
TopTools_HSequenceOfShape,,Class,TopTools_HSequenceOfShape,,TopTools,TKBRep
TopTools_LocationSet,,Class,TopTools_LocationSet,,TopTools,TKBRep
TopTools_MutexForShapeProvider,,Class,TopTools_MutexForShapeProvider,,TopTools,TKBRep
TopTools_ShapeMapHasher,,Class,TopTools_ShapeMapHasher,,TopTools,TKBRep
TopTools_ShapeSet,,Class,TopTools_ShapeSet,,TopTools,TKBRep
TopTrans_CurveTransition,,Class,TopTrans_CurveTransition,,TopTrans,TKGeomAlgo
TopTrans_SurfaceTransition,,Class,TopTrans_SurfaceTransition,,TopTrans,TKGeomAlgo
TopoDSToStep,,Class,TopoDSToStep,,TopoDSToStep,TKDESTEP
TopoDSToStep_Builder,,Class,TopoDSToStep_Builder,,TopoDSToStep,TKDESTEP
TopoDSToStep_FacetedTool,,Class,TopoDSToStep_FacetedTool,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeBrepWithVoids,,Class,TopoDSToStep_MakeBrepWithVoids,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeFacetedBrep,,Class,TopoDSToStep_MakeFacetedBrep,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeFacetedBrepAndBrepWithVoids,,Class,TopoDSToStep_MakeFacetedBrepAndBrepWithVoids,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeGeometricCurveSet,,Class,TopoDSToStep_MakeGeometricCurveSet,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeManifoldSolidBrep,,Class,TopoDSToStep_MakeManifoldSolidBrep,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeShellBasedSurfaceModel,,Class,TopoDSToStep_MakeShellBasedSurfaceModel,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeStepEdge,,Class,TopoDSToStep_MakeStepEdge,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeStepFace,,Class,TopoDSToStep_MakeStepFace,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeStepVertex,,Class,TopoDSToStep_MakeStepVertex,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeStepWire,,Class,TopoDSToStep_MakeStepWire,,TopoDSToStep,TKDESTEP
TopoDSToStep_MakeTessellatedItem,,Class,TopoDSToStep_MakeTessellatedItem,,TopoDSToStep,TKDESTEP
TopoDSToStep_Root,,Class,TopoDSToStep_Root,,TopoDSToStep,TKDESTEP
TopoDSToStep_Tool,,Class,TopoDSToStep_Tool,,TopoDSToStep,TKDESTEP
TopoDSToStep_WireframeBuilder,,Class,TopoDSToStep_WireframeBuilder,,TopoDSToStep,TKDESTEP
TopoDS_AlertAttribute,,Class,TopoDS_AlertAttribute,,TopoDS,TKBRep
TopoDS_AlertWithShape,,Class,TopoDS_AlertWithShape,,TopoDS,TKBRep
TopoDS_Builder,,Class,TopoDS_Builder,,TopoDS,TKBRep
TopoDS_CompSolid,,Class,TopoDS_CompSolid,,TopoDS,TKBRep
TopoDS_Compound,,Class,TopoDS_Compound,,TopoDS,TKBRep
TopoDS_Edge,,Class,TopoDS_Edge,,TopoDS,TKBRep
TopoDS_Face,,Class,TopoDS_Face,,TopoDS,TKBRep
TopoDS_FrozenShape,,Class,TopoDS_FrozenShape,,TopoDS,TKBRep
TopoDS_HShape,,Class,TopoDS_HShape,,TopoDS,TKBRep
TopoDS_Iterator,,Class,TopoDS_Iterator,,TopoDS,TKBRep
TopoDS_LockedShape,,Class,TopoDS_LockedShape,,TopoDS,TKBRep
TopoDS_Shape,,Class,TopoDS_Shape,,TopoDS,TKBRep
TopoDS_Shell,,Class,TopoDS_Shell,,TopoDS,TKBRep
